id,customer_id,employee_id,product_id,transaction_date,quantity,discount_amount,reward_point
16037,1438,5,1722,55:19.0,1,0,0.98
16038,660,7,410,21:49.0,8,0,9.87
16039,1408,4,1496,47:55.0,8,0,5.02
16040,822,5,1973,58:02.0,5,0,3.44
16041,1191,20,1274,48:21.0,5,0,2.6
16042,1141,17,1283,51:20.0,2,20.81,0.91
16043,437,13,593,14:37.0,1,38.4,1.97
16044,1437,4,1074,53:42.0,6,0,0.59
16045,1283,20,710,31:34.0,8,0,2.45
16046,1235,4,387,04:11.0,3,0,5.02
16047,279,20,627,33:15.0,2,0,1.92
16048,145,1,976,49:58.0,8,0,12.33
16049,1550,7,489,33:07.0,5,0,0.53
16050,1054,20,1265,56:32.0,5,0,3.16
16051,834,10,1201,26:57.0,4,0,7.08
16052,382,17,695,25:02.0,9,0,11.71
16053,1782,1,1872,42:44.0,2,0,0.66
16054,1553,5,117,15:44.0,9,15.48,7
16055,1916,17,1465,44:15.0,8,0,10.4
16056,1014,5,737,34:01.0,2,7.11,1.14
16057,867,7,1989,58:41.0,9,0,15.84
16058,1457,10,753,47:15.0,2,0,1.29
16059,1647,7,1281,34:37.0,1,0,1.86
16060,1854,7,466,42:56.0,2,0,2.6
16061,844,7,1724,14:24.0,4,0,4.64
16062,1623,5,1259,53:40.0,8,0,15.94
16063,312,20,857,25:58.0,6,0,2.84
16064,901,4,619,20:38.0,7,0,13.44
16065,656,20,1226,22:31.0,10,0,13.67
16066,1096,4,91,22:08.0,7,0,2.31
16067,896,17,397,23:59.0,1,0,0.44
16068,1424,1,172,49:28.0,10,0,2.02
16069,1850,17,1592,42:40.0,6,0,1.06
16070,571,10,626,09:04.0,2,29.52,0.68
16071,895,7,432,21:52.0,8,34.55,1.15
16072,699,5,1631,43:24.0,3,1.92,0.68
16073,1103,4,1971,13:51.0,5,38.63,0.78
16074,1974,4,127,04:36.0,10,0,17.84
16075,1067,7,304,04:11.0,5,0,6.5
16076,17,13,1839,57:42.0,9,0,10.77
16077,850,2,236,23:46.0,4,0,3.03
16078,1995,17,237,14:28.0,7,0,1.9
16079,1868,1,453,58:09.0,4,0,5.51
16080,833,17,1204,22:34.0,2,0,0.09
16081,1633,1,769,54:15.0,10,0,5.16
16082,1376,17,834,39:18.0,3,0,5.76
16083,1016,20,1393,24:41.0,6,10.11,0.39
16084,1477,10,769,03:37.0,10,5.12,10.09
16085,1573,20,1041,47:11.0,3,0,1.85
16086,1398,2,1478,12:43.0,8,0,9.1
16087,1695,1,1081,51:35.0,3,0,5.27
16088,2000,13,265,49:12.0,3,0,1.59
16089,1001,17,974,03:06.0,8,0,3.79
16090,1048,5,1859,18:14.0,2,10.9,0.31
16091,359,1,964,02:33.0,8,0,9.92
16092,1744,4,474,49:51.0,7,0,7.37
16093,568,20,1617,21:48.0,6,13.41,5.33
16094,61,10,1063,09:45.0,4,0,2.45
16095,1065,7,312,12:41.0,4,0,3.83
16096,636,2,1567,25:26.0,3,0,1.71
16097,323,1,1560,14:08.0,3,0,0.36
16098,435,17,152,30:17.0,1,0,1.41
16099,840,13,1284,55:56.0,1,0,0.68
16100,1054,20,555,25:04.0,4,0,0.62
16101,362,4,1425,20:07.0,3,19.95,4.34
16102,1422,17,481,13:12.0,1,26.64,1.2
16103,1906,10,1240,36:33.0,3,0,2.04
16104,966,13,611,36:25.0,6,0,10.24
16105,711,20,838,33:18.0,1,0,0.66
16106,1721,10,1239,57:24.0,9,0,3.41
16107,884,13,680,46:05.0,1,0,1.49
16108,200,5,1355,14:50.0,7,0,5.48
16109,774,1,1096,39:34.0,6,0,8.56
16110,1608,2,972,56:08.0,3,0,5.26
16111,1574,1,1800,59:41.0,8,38.81,11.06
16112,570,5,608,06:46.0,7,0,5.97
16113,1941,10,829,54:04.0,7,0,9.87
16114,1844,13,1221,55:01.0,2,0,0.18
16115,640,20,178,03:51.0,3,26.5,4.76
16116,1784,10,872,08:57.0,9,0,7.03
16117,610,1,489,11:33.0,9,0,8.36
16118,698,7,1082,03:31.0,10,0,15.15
16119,1349,5,98,11:11.0,10,45.42,5.07
16120,1,17,1439,46:50.0,2,16.43,0.5
16121,1299,7,1249,54:06.0,8,33.59,10.97
16122,724,1,505,02:52.0,10,0,10.71
16123,1099,7,1358,23:33.0,6,4.44,4.61
16124,205,4,1627,03:36.0,4,0,3.67
16125,331,20,280,59:38.0,6,0,2.93
16126,1716,10,970,13:39.0,7,0,3.2
16127,1072,17,399,35:27.0,4,0,0.81
16128,1745,7,120,24:19.0,1,21.71,0.49
16129,5,10,493,21:28.0,1,0,0.94
16130,288,7,1059,05:47.0,3,0,5.69
16131,113,17,425,22:16.0,5,3.24,9.9
16132,74,13,652,51:20.0,9,0,16.46
16133,281,17,505,22:05.0,3,0,2.7
16134,417,1,372,49:17.0,1,0,1.5
16135,842,1,585,08:35.0,9,0,13.77
16136,1572,10,1091,08:32.0,5,0,4.94
16137,1747,1,1462,23:15.0,2,0,2.84
16138,1959,5,1631,02:49.0,9,0,3.44
16139,536,20,1887,55:43.0,4,0,6.44
16140,736,5,1884,35:15.0,7,0,7.4
16141,885,13,1717,11:23.0,1,40.41,1.19
16142,1867,4,814,45:22.0,10,0,8.78
16143,1095,20,17,21:16.0,2,0,1.89
16144,145,7,1569,30:49.0,10,0,8.9
16145,21,5,1040,16:43.0,3,0,0.36
16146,754,4,1723,44:58.0,2,23.22,3.94
16147,1312,1,917,04:46.0,2,0,3.7
16148,950,7,1356,42:34.0,10,0,1.21
16149,1923,20,380,31:35.0,8,0,3.77
16150,640,4,1403,07:36.0,7,0,11.49
16151,668,13,1469,22:35.0,8,0,9.04
16152,124,5,191,24:49.0,2,0,1.22
16153,207,5,1256,01:27.0,5,0,4.38
16154,924,7,1010,24:55.0,10,20.41,6.61
16155,1702,10,437,34:53.0,5,0,1.13
16156,1163,5,1813,33:19.0,2,0,3.87
16157,223,2,1903,46:38.0,5,0,6.66
16158,56,2,1193,33:57.0,9,12.7,5.47
16159,650,20,815,33:41.0,3,42.45,1.4
16160,619,10,569,53:03.0,6,0,9.27
16161,421,1,1451,29:08.0,2,0,3.05
16162,190,10,1312,33:31.0,2,0,3.99
16163,521,1,781,51:38.0,3,0,0.42
16164,1748,1,1166,19:43.0,1,0,1.91
16165,60,1,1370,32:54.0,2,0,2.87
16166,1893,2,1011,49:17.0,8,3.38,7.71
16167,979,1,278,06:24.0,5,0,5
16168,1498,7,1322,12:43.0,5,48.24,7.86
16169,1342,17,323,43:29.0,2,17.42,1.34
16170,1392,10,74,02:34.0,6,0,1.54
16171,1929,1,660,47:15.0,10,0,18.32
16172,921,4,1730,28:02.0,6,46.09,3.85
16173,538,10,646,41:43.0,2,0,3.32
16174,1541,17,204,17:52.0,6,0,9.24
16175,66,2,705,52:23.0,2,0,2.88
16176,1355,10,339,52:29.0,3,0,4.08
16177,952,1,931,35:13.0,4,0,2.49
16178,1056,13,55,58:29.0,9,0,4.48
16179,1573,2,1977,47:05.0,8,0,1.15
16180,1598,17,813,23:26.0,1,0,0.83
16181,942,5,1645,43:18.0,5,0,5.95
16182,469,7,584,11:29.0,10,13.48,15.2
16183,1217,5,1718,16:24.0,6,0,8.97
16184,10,2,1095,17:42.0,3,0,3.88
16185,853,1,1957,55:00.0,9,0,16.62
16186,1519,4,324,24:36.0,5,0,0.08
16187,1308,5,1894,47:02.0,4,0,5.54
16188,1185,10,1144,11:07.0,7,0,10.05
16189,1896,10,1007,27:57.0,7,0,13.96
16190,543,10,248,32:38.0,6,0,0.42
16191,1302,17,276,19:31.0,1,0,1.39
16192,642,13,1954,06:21.0,5,0,3.58
16193,1694,13,273,55:18.0,6,0,9.3
16194,579,13,802,22:14.0,6,32.39,7.12
16195,1442,4,538,14:18.0,5,0,8.11
16196,634,1,1362,02:56.0,8,35.32,11.32
16197,1273,7,1259,03:10.0,10,0,8.9
16198,1316,13,1464,30:09.0,5,0,4.93
16199,1334,5,538,51:47.0,5,0,6.09
16200,757,17,434,58:50.0,1,0,1.81
16201,1281,17,739,14:06.0,7,49.11,0.04
16202,1692,4,1407,04:11.0,2,0,0.57
16203,502,1,1545,00:52.0,2,7.87,3.39
16204,1980,4,429,03:26.0,10,0,10.48
16205,1835,17,440,54:31.0,10,0,3.42
16206,568,1,1575,35:39.0,2,0,1.28
16207,835,5,828,38:48.0,4,0,7.42
16208,1063,10,1720,38:21.0,4,26.64,7.08
16209,362,5,433,31:31.0,2,0,2.37
16210,1251,2,591,39:54.0,1,0,0.83
16211,426,5,547,27:43.0,5,0,0.73
16212,1995,4,1451,25:24.0,8,0,6.05
16213,1709,1,1641,42:23.0,2,0,1.8
16214,983,5,1662,45:32.0,7,0,7.63
16215,693,17,1005,30:55.0,7,0,4.3
16216,770,7,619,38:41.0,9,0,14.77
16217,574,2,1361,19:34.0,4,0,2.52
16218,952,10,1981,09:02.0,7,0,10.69
16219,1054,10,1810,01:19.0,7,0,1.51
16220,1206,4,1793,28:51.0,6,0,1.54
16221,1302,20,1299,16:16.0,6,0,8.62
16222,23,5,1809,05:47.0,5,0,6.36
16223,989,17,1253,05:40.0,2,0,3.95
16224,326,17,1636,43:25.0,6,0,6.38
16225,1838,2,111,37:45.0,4,0,3.22
16226,51,10,1430,52:53.0,2,0,0.85
16227,1980,17,1613,21:26.0,5,0,7.47
16228,1642,13,1846,19:12.0,3,0,1.74
16229,550,20,104,33:49.0,8,35.03,7.1
16230,870,1,1887,39:28.0,2,0,1.06
16231,757,7,883,08:23.0,5,0,6.6
16232,41,20,1263,46:38.0,2,0,1.66
16233,1132,4,712,23:21.0,8,0,0.28
16234,1342,10,1591,41:44.0,4,0,4.64
16235,360,20,837,44:49.0,4,0,0.35
16236,1850,7,1044,52:05.0,4,0,1.14
16237,1665,5,555,37:42.0,5,0,9.9
16238,1736,2,515,49:50.0,1,0,0.82
16239,1347,10,1,56:59.0,5,0,0.49
16240,664,7,1913,20:45.0,1,0,0.84
16241,160,13,1219,58:31.0,8,0,11.23
16242,219,1,992,45:39.0,5,0,4.92
16243,493,2,913,06:48.0,8,0,2.15
16244,507,5,688,28:18.0,1,0,1.92
16245,859,5,1954,56:17.0,4,0,6.16
16246,621,13,1011,19:28.0,10,0,4.55
16247,34,1,1683,33:46.0,6,0,7.19
16248,1875,17,455,27:43.0,9,30.75,12.22
16249,252,4,407,46:00.0,6,0,3.34
16250,456,7,174,40:40.0,5,0,1.78
16251,175,20,1170,25:09.0,3,0,5.43
16252,353,7,575,38:59.0,1,0,1.63
16253,1958,5,782,31:13.0,8,0,12.08
16254,1473,10,1059,24:28.0,9,0,8.92
16255,399,20,384,17:48.0,8,28.77,8.3
16256,678,4,881,05:11.0,1,18.68,0.81
16257,571,10,312,06:53.0,10,0,7.1
16258,1405,4,286,24:38.0,4,0,0.54
16259,23,17,698,46:52.0,6,0,11.45
16260,1808,1,1409,37:48.0,6,19.3,11.83
16261,1020,1,921,41:04.0,4,0,6.57
16262,688,2,1815,11:45.0,2,0,3.91
16263,148,10,847,46:02.0,8,0,10.54
16264,536,7,1993,33:47.0,9,0,1.48
16265,590,17,982,11:10.0,1,0,1.11
16266,652,10,653,46:38.0,5,0,1.05
16267,1083,13,1769,15:06.0,5,0,3.98
16268,1728,17,1701,11:44.0,4,3.11,0.12
16269,1098,17,1337,18:58.0,4,0,5.98
16270,1799,20,1737,37:15.0,5,49.08,1.05
16271,825,20,1256,09:37.0,9,0,9.57
16272,962,13,900,57:33.0,8,0,6.12
16273,1443,20,232,32:56.0,8,0,1.19
16274,888,7,1158,48:28.0,10,0,2.3
16275,1564,10,429,11:58.0,8,0,9.43
16276,195,5,1192,54:28.0,9,0,9.5
16277,1366,20,1075,56:40.0,7,0,0.2
16278,1958,13,1594,18:44.0,10,0,17.27
16279,1573,4,746,37:10.0,7,0,12.15
16280,712,4,491,29:35.0,3,0,4.82
16281,484,1,966,02:17.0,7,0,6.09
16282,564,1,389,21:12.0,5,9.73,8.72
16283,897,1,667,06:23.0,4,0,2.87
16284,413,17,1089,57:25.0,10,0,18.52
16285,248,5,690,25:52.0,8,0,2.47
16286,1933,10,714,07:11.0,5,0,7.38
16287,1556,20,370,49:06.0,3,0,2.89
16288,1482,5,1005,42:21.0,9,0,17.27
16289,144,4,1630,35:06.0,5,0,1.58
16290,263,17,932,46:48.0,7,0,6.99
16291,543,5,308,38:53.0,3,0,2.6
16292,1559,7,1963,52:35.0,4,0,4.14
16293,741,5,907,51:39.0,1,0,1.9
16294,264,13,321,39:58.0,9,0,2.76
16295,1223,7,1867,02:45.0,7,0,9.71
16296,883,2,1121,42:42.0,5,0,5.02
16297,88,2,1458,09:36.0,10,0,0.88
16298,1946,7,1560,22:16.0,2,0,2.32
16299,1835,5,784,37:10.0,3,0,1.97
16300,74,2,1172,34:41.0,6,0,7.57
16301,143,20,343,13:51.0,9,0,13.97
16302,627,5,1065,37:57.0,2,0,2.07
16303,589,7,140,37:56.0,1,0,0.34
16304,1183,20,295,07:49.0,1,0,0.6
16305,1942,20,946,19:28.0,2,0,1.92
16306,1297,1,1009,31:05.0,6,0,11.31
16307,514,4,779,43:09.0,9,0,11.31
16308,1619,7,1521,13:30.0,3,7.54,2.84
16309,1074,17,139,40:55.0,1,0,1.43
16310,180,17,1984,25:44.0,1,0,0.69
16311,866,2,1429,03:02.0,2,0,3.51
16312,943,5,373,54:54.0,10,0,15.45
16313,1724,17,193,17:22.0,10,0,15.39
16314,814,17,37,04:41.0,9,0,2.7
16315,896,10,392,07:29.0,5,0,7.1
16316,1503,5,1738,24:17.0,10,0,1.35
16317,1839,13,1434,18:55.0,9,0,4.1
16318,1113,10,1220,40:29.0,6,0,4.86
16319,547,20,1036,08:43.0,1,0,1.95
16320,1425,1,1270,12:35.0,3,0,2.33
16321,329,7,843,39:35.0,2,0,2.81
16322,1758,10,490,12:56.0,6,0,5.2
16323,333,7,1844,42:44.0,9,0,3.59
16324,729,20,306,05:16.0,4,0,1.45
16325,1214,1,179,46:41.0,8,0,7.7
16326,497,20,160,55:18.0,8,0,6.25
16327,546,5,1250,44:37.0,6,45.86,8.67
16328,353,13,1767,35:43.0,3,0,3.42
16329,1452,2,1376,08:31.0,7,0,8.49
16330,1527,1,1707,16:14.0,1,0,0.91
16331,1826,4,235,57:48.0,6,0,4.48
16332,605,7,1496,34:00.0,4,45.84,6.39
16333,785,20,1944,09:43.0,4,0,7.31
16334,1695,7,1749,35:43.0,1,0,1.94
16335,451,13,993,55:44.0,7,0,1.42
16336,1913,1,713,15:08.0,3,0,3.66
16337,1086,20,288,34:39.0,9,0,0.41
16338,1297,17,175,02:36.0,7,0,12.22
16339,107,13,582,27:27.0,4,14.61,1.22
16340,1642,7,1410,49:18.0,2,0,3.67
16341,1878,4,263,28:03.0,9,0,5.52
16342,139,4,87,28:16.0,2,0,3.29
16343,948,7,1334,04:40.0,6,0,6.12
16344,356,10,1228,01:21.0,9,0,1.46
16345,124,4,1766,28:29.0,9,0,9.13
16346,438,7,308,14:24.0,7,0,5.17
16347,1613,20,1966,44:13.0,6,0,6.39
16348,408,4,688,10:35.0,4,0,5.2
16349,1496,10,1201,05:50.0,6,45.4,10.9
16350,852,5,1337,26:52.0,1,0,0.48
16351,1926,20,1099,57:31.0,2,0,1.5
16352,682,10,22,17:09.0,10,0,1.58
16353,1914,2,1046,04:26.0,2,0,2.24
16354,569,20,110,46:50.0,6,0,8.01
16355,295,20,54,02:58.0,6,0,10.57
16356,579,1,471,43:31.0,5,0,1.14
16357,428,10,824,53:27.0,3,0,2.93
16358,1010,5,596,25:51.0,7,25.07,9.52
16359,1081,17,1939,16:58.0,1,23.76,1.12
16360,1036,13,1546,32:15.0,8,0,2.2
16361,1545,2,672,13:54.0,10,0,16.85
16362,137,4,499,48:40.0,9,0,15.14
16363,1521,2,1162,38:34.0,8,20.88,11.42
16364,1424,5,280,13:40.0,2,0,0.98
16365,563,5,1121,13:25.0,4,0,3.56
16366,1145,17,1521,56:23.0,4,0,0.82
16367,1462,5,40,27:35.0,10,0,19.15
16368,1906,1,566,51:02.0,9,0,2.18
16369,1949,7,633,59:16.0,7,9.83,12.46
16370,638,1,806,33:46.0,3,0,2.73
16371,614,13,758,23:53.0,1,0,0.2
16372,569,4,1105,14:46.0,8,0,10.03
16373,1987,17,1149,42:10.0,5,0,9.55
16374,18,1,1239,06:19.0,1,0,0.37
16375,489,5,253,16:06.0,10,0,3.06
16376,315,20,412,29:30.0,9,0,12.62
16377,1700,13,211,04:06.0,5,0,3.12
16378,1085,1,1241,01:23.0,3,0,5.56
16379,72,10,1525,55:58.0,2,0,3.6
16380,1622,7,1364,39:53.0,10,0,17.06
16381,1616,5,1047,18:24.0,2,0,1.55
16382,1270,13,319,29:25.0,1,0,0.36
16383,464,17,379,13:07.0,3,0,0.47
16384,564,5,374,28:36.0,1,0,1.28
16385,459,10,1431,12:27.0,5,0,4.79
16386,188,13,1296,52:26.0,8,0,11.89
16387,135,4,803,19:53.0,7,23.76,0.42
16388,73,2,189,42:11.0,7,0,7.41
16389,1461,1,1962,19:37.0,2,0,0.85
16390,1165,4,1869,24:26.0,7,0,3.71
16391,544,7,427,29:18.0,2,0,1.61
16392,4,1,588,15:49.0,9,0,2.55
16393,550,7,1674,37:24.0,4,0,6.9
16394,62,17,767,11:01.0,10,0,12.88
16395,1360,2,1290,30:58.0,4,39.89,4.99
16396,664,10,1486,11:07.0,8,0,4.59
16397,1645,17,356,31:22.0,2,0,2.43
16398,1450,7,509,31:07.0,2,0,3.32
16399,661,2,1988,41:13.0,5,25.85,3.74
16400,397,13,505,46:19.0,10,0,19.81
16401,980,13,442,23:01.0,2,0,1.28
16402,539,4,294,01:27.0,4,0,5.92
16403,432,5,845,21:02.0,9,0,9.7
16404,1227,20,578,05:41.0,6,0,8.24
16405,1154,17,950,34:17.0,4,0,5.96
16406,302,17,1186,13:21.0,7,0,4.51
16407,1264,4,1354,53:04.0,9,0,11.96
16408,820,13,1413,42:05.0,3,0,4.61
16409,277,5,604,38:48.0,7,0,0.42
16410,1560,10,930,32:49.0,8,36.43,4.33
16411,639,10,483,03:22.0,10,0,3.76
16412,880,17,148,37:44.0,1,0,0.46
16413,1552,17,779,44:59.0,3,0,1.37
16414,100,2,130,53:49.0,6,0,4.11
16415,1853,4,662,44:13.0,2,0,2.68
16416,1950,20,1707,07:26.0,1,0,0.63
16417,1412,7,264,23:16.0,5,0,6.73
16418,1602,10,1398,01:11.0,7,23.96,4.02
16419,1981,5,1092,01:19.0,3,0,2.44
16420,1562,2,1748,32:13.0,7,0,4.47
16421,305,7,986,11:27.0,4,0,1.9
16422,97,2,517,57:06.0,6,0,3.58
16423,1202,20,1547,32:06.0,2,0,3.77
16424,185,7,677,51:33.0,6,0,8.56
16425,1312,10,16,02:38.0,5,0,5.93
16426,1649,4,1636,50:54.0,4,0,1.25
16427,1669,20,1170,22:01.0,8,0,2.74
16428,1533,10,1917,40:27.0,8,0,0.25
16429,1606,20,1278,16:47.0,9,0,14.13
16430,1027,7,1703,32:50.0,4,0,1.52
16431,959,4,1342,56:59.0,2,0,0.16
16432,268,7,1768,10:22.0,2,0,2.78
16433,1862,17,1456,17:24.0,9,0,4.15
16434,474,4,947,51:14.0,10,0,13.35
16435,1211,4,97,03:23.0,4,0,0.16
16436,741,2,541,56:28.0,8,11.34,3.92
16437,50,10,1469,17:04.0,6,0,6.06
16438,426,7,1254,02:48.0,2,15.06,1.18
16439,1147,7,129,25:42.0,9,14.3,16.4
16440,1618,1,572,10:35.0,9,0,9.37
16441,55,10,177,09:23.0,9,0,0.13
16442,1920,2,73,03:04.0,4,0,5.66
16443,69,1,490,36:08.0,2,0,0.78
16444,549,2,108,36:54.0,1,44.38,1.28
16445,1585,10,1166,40:33.0,5,0,4.45
16446,1572,1,1115,45:41.0,7,0,4.18
16447,125,20,825,17:26.0,6,0,7.8
16448,1232,17,1063,15:51.0,5,0,1.04
16449,1793,20,1021,05:17.0,6,28.09,3.12
16450,524,4,568,44:00.0,7,0,11.02
16451,810,17,128,59:53.0,4,0,2.79
16452,1489,4,1908,19:27.0,4,0,0.53
16453,674,1,1319,46:36.0,3,21.79,4.52
16454,606,5,332,37:17.0,5,0,8.2
16455,1264,5,635,47:04.0,3,0,3.3
16456,472,10,1714,22:22.0,1,0,0.55
16457,1863,13,916,39:33.0,9,0,16.74
16458,522,4,12,25:13.0,3,0,1.25
16459,1656,7,749,38:58.0,6,0,8.83
16460,14,1,1346,18:46.0,10,0,19.26
16461,175,4,784,20:54.0,6,0,5.67
16462,1887,20,752,05:28.0,4,0,3.7
16463,288,13,1230,02:14.0,9,0,17.39
16464,1649,13,982,24:53.0,10,0,9.45
16465,1359,4,673,17:45.0,8,0,6.7
16466,1242,13,262,48:21.0,3,0,1.18
16467,1447,5,1877,03:54.0,4,0,1.89
16468,1427,13,1344,00:26.0,6,0,0.94
16469,1206,7,548,07:43.0,3,0,2.19
16470,822,20,1142,36:47.0,5,0,3.69
16471,1844,4,201,26:33.0,10,0,2.88
16472,673,7,1657,53:59.0,2,0,3.02
16473,1828,5,1096,59:06.0,8,0,14.13
16474,1554,7,590,47:53.0,7,0,10.55
16475,1263,4,1606,03:21.0,3,0,3.13
16476,1621,20,983,49:15.0,5,0,5.85
16477,1726,20,92,28:56.0,9,0,16.48
16478,595,2,491,24:24.0,8,0,4.32
16479,584,20,375,18:03.0,8,0,0.76
16480,1678,2,1517,09:09.0,2,0,3.31
16481,16,17,532,31:45.0,8,0,13.74
16482,1643,2,100,36:06.0,10,5.45,4.93
16483,1300,4,1232,14:57.0,6,0,9.04
16484,1561,10,56,10:42.0,10,0,1.48
16485,1733,4,1474,45:51.0,3,0,3.71
16486,1663,20,1182,21:38.0,7,0,0.91
16487,458,13,1421,28:00.0,7,0,5.65
16488,1347,20,137,18:43.0,9,30.53,5.31
16489,669,4,534,40:41.0,4,0,5.65
16490,1788,13,1163,28:36.0,4,0,1.38
16491,240,13,361,55:55.0,8,0,9.38
16492,1805,10,485,53:48.0,9,29.06,14.85
16493,1250,1,1800,15:13.0,6,0,0.78
16494,1647,17,1724,00:28.0,1,0,0.86
16495,1488,20,160,46:48.0,5,0,1.38
16496,1334,13,1468,54:25.0,3,0,0.31
16497,1704,1,350,54:48.0,1,0,0.52
16498,1098,1,620,24:45.0,4,0,5.37
16499,3,13,737,01:56.0,10,0,8.63
16500,1770,4,1741,37:45.0,8,0,5.88
16501,1513,13,528,06:10.0,9,10.47,6.86
16502,860,2,27,46:16.0,3,0,4.34
16503,350,1,1731,13:32.0,6,2.46,7.87
16504,1348,4,1274,08:39.0,1,0,0.69
16505,478,1,244,56:28.0,6,0,10.47
16506,1210,20,693,15:43.0,9,30.8,10.93
16507,1272,2,1789,19:11.0,8,40.91,11.08
16508,863,20,1222,02:34.0,9,0,15.7
16509,1186,4,1427,37:31.0,8,0,5.7
16510,1236,2,1235,21:49.0,4,0,7.25
16511,1603,4,675,34:43.0,6,0,1.47
16512,242,10,1253,24:15.0,4,0,2.12
16513,1887,2,1610,49:38.0,9,0,9.78
16514,500,10,210,40:49.0,8,0,7.13
16515,1524,20,1019,50:30.0,7,0,6.36
16516,1878,10,605,04:08.0,3,0,2.95
16517,108,20,118,51:23.0,10,0,5.52
16518,449,17,71,37:27.0,4,44.1,5.83
16519,1050,2,1352,50:44.0,7,0,1.93
16520,468,4,1013,29:35.0,4,0,5.5
16521,859,2,6,31:09.0,1,18.6,0.7
16522,1668,4,1136,02:39.0,2,36.55,2.92
16523,1170,17,238,03:17.0,6,0,0.99
16524,1291,20,653,32:28.0,7,0,12.58
16525,1816,17,1342,35:08.0,10,0,9.67
16526,1650,4,359,39:25.0,4,0,6.33
16527,332,17,1308,06:01.0,8,0,11.1
16528,1098,5,55,55:30.0,8,0,1.6
16529,192,20,1769,15:29.0,2,0,1.99
16530,595,10,1858,29:53.0,7,0,12.45
16531,385,2,1712,23:15.0,1,0,1.94
16532,266,17,1868,54:32.0,10,0,3.68
16533,110,2,111,43:47.0,9,0,11.32
16534,1801,13,9,55:15.0,7,0,13.21
16535,905,13,1710,19:49.0,2,0,0.89
16536,1905,7,1635,55:09.0,5,4.06,5.4
16537,1878,17,702,58:07.0,9,0,10.86
16538,264,10,1914,54:40.0,3,0,1.42
16539,605,2,1426,24:18.0,8,0,5.09
16540,1489,4,965,29:24.0,4,0,7.06
16541,566,7,1596,49:35.0,2,47.44,3.67
16542,840,5,1732,34:32.0,8,0,6.99
16543,1838,13,720,14:10.0,1,0,1.66
16544,381,20,1610,18:16.0,2,0,1.37
16545,1050,7,122,29:08.0,8,0,8.72
16546,446,7,1087,02:28.0,7,0,10.85
16547,1677,5,656,18:40.0,2,0,1.57
16548,796,4,378,35:43.0,1,0,1.23
16549,979,7,1165,36:21.0,2,0,3.12
16550,53,17,1713,31:31.0,6,0,8.25
16551,508,1,499,43:08.0,5,0,4.3
16552,463,5,577,51:56.0,2,0,3.94
16553,136,10,432,10:59.0,3,0,0.09
16554,1563,4,867,55:09.0,9,7.74,5.99
16555,640,7,210,16:27.0,7,0,5.92
16556,578,1,971,45:14.0,8,27.2,4.11
16557,73,20,712,09:04.0,7,0,6.61
16558,1013,13,947,27:50.0,10,8.24,14.76
16559,1871,1,1597,13:20.0,2,0,0.52
16560,585,2,1254,17:39.0,3,0,0.55
16561,1720,17,76,19:10.0,5,0,1.71
16562,725,5,1707,08:47.0,1,10.52,1.93
16563,632,7,1886,24:02.0,2,0,3.68
16564,1113,4,575,55:18.0,2,33.7,2.17
16565,1724,5,671,45:08.0,9,0,0.25
16566,1724,20,1068,35:53.0,6,0,1.51
16567,917,17,1831,29:15.0,8,0,5.35
16568,1085,7,799,42:10.0,8,0,14.76
16569,878,13,511,41:40.0,1,0,0.47
16570,1196,20,228,00:42.0,4,0,1.58
16571,549,7,891,44:58.0,4,0,1.85
16572,44,5,1162,20:24.0,7,0,5.06
16573,166,4,1157,02:34.0,1,0,0.69
16574,1328,13,213,51:53.0,7,0,5.02
16575,1810,2,1931,28:51.0,10,0,16.79
16576,1489,1,954,26:51.0,4,0,7.93
16577,274,1,1040,09:50.0,8,45.92,3.53
16578,841,1,1837,48:01.0,2,0,2.01
16579,1188,17,932,49:54.0,4,0,0.62
16580,700,20,1042,38:38.0,1,0,0.29
16581,1490,20,694,53:44.0,9,0,17.75
16582,936,17,1153,30:31.0,5,0,9.2
16583,65,5,1274,50:19.0,7,0,13.49
16584,1304,1,1154,35:25.0,10,26.35,8.6
16585,1793,17,261,14:10.0,4,0,1.59
16586,602,5,803,54:41.0,10,42.17,1.67
16587,1651,20,421,04:44.0,8,0,11.87
16588,697,7,1371,53:35.0,2,0,2.04
16589,1014,7,40,46:53.0,3,0,1.52
16590,1393,20,1621,17:20.0,8,0,10.37
16591,972,7,160,08:14.0,4,0,5.24
16592,1344,1,622,31:11.0,6,14.04,0.65
16593,1928,2,699,53:59.0,2,0,3.79
16594,1704,1,50,15:18.0,5,0,7.52
16595,1077,4,504,39:44.0,4,0,1.08
16596,1284,17,1520,53:05.0,1,38.24,1.34
16597,1102,2,1309,29:49.0,3,0,2.15
16598,61,7,353,42:02.0,1,0,1.05
16599,839,20,334,27:20.0,9,0,7.15
16600,1051,5,373,17:57.0,1,0,1.29
16601,470,17,1082,42:32.0,5,30.36,4.39
16602,1642,7,19,43:54.0,6,0,1.59
16603,424,17,75,32:21.0,6,0,6.36
16604,1226,10,163,06:26.0,7,0,11.45
16605,909,10,1035,13:57.0,1,0,1.93
16606,146,4,1514,59:54.0,8,0,3.84
16607,1084,5,456,32:58.0,6,0,4.26
16608,1306,20,452,39:14.0,8,0,8.26
16609,204,7,455,35:28.0,3,42.92,3.93
16610,98,4,511,14:40.0,3,0,0.96
16611,1006,1,1177,45:31.0,1,0,1.88
